offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
3375339907024554829	2017-02-22T00:00:00+03:00	2017-02-23T00:00:00+03:00	23000.0	2	False	1	False	38.0	5.0	18.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Казанская улица, 4	7790687893226254784
6769914632570167041	2018-02-26T00:00:00+03:00	2018-03-15T00:00:00+03:00	23000.0	14	False	1	False	55.0	14.0	18.0	60.0		2	2	Россия, Санкт-Петербург, улица Ленсовета, 43к3	8047169421659637033
5283730787154378252	2015-03-17T00:00:00+03:00	2016-10-31T00:00:00+03:00	7623000.0	8	False	1	False	46.2	12.85	19.55		6.0	1	2	Россия, Санкт-Петербург, проспект Медиков, 10к5	3661650946565906319
6785761567725768961	2014-12-25T00:00:00+03:00	2017-07-24T00:00:00+03:00	15100000.0	7	False	4	False	109.4	17.8	66.0		3.0	1	2	Россия, Санкт-Петербург, Выборгская улица, 5	7484566568394787306
2332956270715972830	2016-03-09T00:00:00+03:00	2018-08-05T00:00:00+03:00	8889255.0	4	False	3	False	95.96	14.88	55.98		6.0	1	2	Россия, Санкт-Петербург, Балтийский бульвар, 4	6857553250730459760
6300461494541582442	2014-11-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	7300000.0	1	False	3	False	86.0	9.4	51.2		11.0	1	2	Россия, Санкт-Петербург, Пражская улица, 5	455269140203330536
3498204831925596785	2016-12-26T00:00:00+03:00	2017-02-16T00:00:00+03:00	40000.0	10	False	2	False	64.0	10.0	31.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Обуховской Обороны, 110Б	4065941285893115095
5753696528998335745	2015-03-31T00:00:00+03:00	2017-01-13T00:00:00+03:00	3080000.0	12	False	0	True	26.0		18.2		10.0	1	2	Россия, Санкт-Петербург, улица Оптиков, 45к1	4182602142298023555
6299777310707857545	2017-08-04T00:00:00+03:00	2017-08-07T00:00:00+03:00	5828590.0	5	False	1	False	36.7	10.2	16.2		0.0	1	2	Россия, Санкт-Петербург, Заставская улица, 44	1036064960636747522
9069199666280396635	2016-06-01T00:00:00+03:00	2016-06-28T00:00:00+03:00	1600000.0	3	False	1	False	32.0	5.5	18.0		0.0	1	2	Россия, Ленинградская область, Ломоносовский район, Кипенское сельское поселение, деревня Келози, 9	3797515533358225617
5815084346523394560	2016-02-04T00:00:00+03:00	2016-05-31T00:00:00+03:00	4600000.0	5	False	3	False	87.9	14.1	55.7		2.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, городской поселок Янино-1, Кольцевая улица, 8к2	2045978613276376268
1029842	2015-01-16T00:00:00+03:00	2018-08-18T00:00:00+03:00	5400000.0	14	False	2	False	54.0	8.5	29.0		3.0	1	2	Россия, Санкт-Петербург, улица Олеко Дундича, 40	3441032188961730017
9069199666281440304	2016-09-09T00:00:00+03:00	2018-07-27T00:00:00+03:00	2800000.0	5	False	2	False	49.0	5.5	31.0			1	2	Россия, Санкт-Петербург, Ломоносов, улица Федюнинского, 5к4	5723429913393313049
1344738113661935873	2018-02-01T00:00:00+03:00	2018-05-02T00:00:00+03:00	12500000.0	1	False	5	False	95.0					1	2	Россия, Санкт-Петербург, Невский проспект, 115	2892335032057221053
9069199666282098591	2016-10-07T00:00:00+03:00	2018-08-18T00:00:00+03:00	4470000.0	3	False	3	False	72.7	8.2	42.1			1	2	Россия, Ленинградская область, Кировск, Новая улица, 24	502053886011225260
3784051260283943937	2018-03-21T00:00:00+03:00	2018-03-28T00:00:00+03:00	21000.0	21	False	1	False	43.0	12.0	19.0	50.0		2	2	Россия, Санкт-Петербург, Пулковская улица, 6к4	7607343749731171501
3043601018987789569	2016-01-29T00:00:00+03:00	2018-04-17T00:00:00+03:00	19000.0	4	False	0	True	27.0			50.0		2	2	Россия, Санкт-Петербург, улица Адмирала Черокова, 18к1	2641501526205844789
3141248519282127616	2018-04-08T00:00:00+03:00	2018-05-09T00:00:00+03:00	2624225.0	27	False	1	False	35.02	10.05	17.1			1	2	Россия, Санкт-Петербург, территория Усть-Славянка, Советский проспект, 43к1	7446714165847895601
1201104416090746112	2018-01-17T00:00:00+03:00	2018-08-20T00:00:00+03:00	3150000.0	4	False	2	False	43.3	4.9	26.9			1	2	Россия, Ленинградская область, Всеволожский район, посёлок городского типа Кузьмоловский, Спортивная улица, 4	4501996785356112283
3375339907050472879	2017-02-23T00:00:00+03:00	2017-02-24T00:00:00+03:00	23000.0	15	False	1	False	36.0			100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Непокорённых, 49к2	4653981712363904411
5611338219370530087	2018-07-06T00:00:00+03:00	2018-07-13T00:00:00+03:00	30000.0	5	False	2	False	63.0			90.0		2	2	Россия, Санкт-Петербург, Кондратьевский проспект, 32	8581452427675856953
6744661974896462593	2017-03-04T00:00:00+03:00	2017-05-13T00:00:00+03:00	28000.0	5	False	1	False	52.0	13.0	21.0	100.0	3.0	2	2	Россия, Санкт-Петербург, проспект Славы, 52к1	1171360093741609737
7913846194531103489	2017-09-05T00:00:00+03:00	2017-11-09T00:00:00+03:00	25000.0	6	False	2	False	60.0	10.0	31.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Индустриальный проспект, 38к2	5624931055756442284
9174606537142301844	2015-03-25T00:00:00+03:00	2016-07-01T00:00:00+03:00	3550000.0	4	False	2	False	45.0	5.5	31.5		0.0	1	2	Россия, Санкт-Петербург, улица Добровольцев, 62	8764228691551483319
8000484694233357674	2018-06-22T00:00:00+03:00	2018-08-02T00:00:00+03:00	42000.0	3	False	2	False	80.0			100.0		2	2	Россия, Санкт-Петербург, Малый проспект Петроградской стороны, 70	6093452893442013282
3631322447119878656	2016-06-09T00:00:00+03:00	2016-08-03T00:00:00+03:00	5300000.0	7	False	2	False	49.0	8.5	30.0		3.0	1	2	Россия, Санкт-Петербург, улица Белы Куна, 4к2	6013128440031875190
5141797489724434830	2018-01-23T00:00:00+03:00	2018-03-10T00:00:00+03:00	24000.0	10	False	2	False	57.0	9.0	36.0	50.0		2	2	Россия, Санкт-Петербург, Малая Балканская улица, 4к2	5171152053637423839
4617947929233165980	2017-01-26T00:00:00+03:00	2017-02-03T00:00:00+03:00	4060555.0	10	False	2	False	52.17	9.8	29.57		6.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Итальянский переулок, 4	8130593558849740384
7340091001890566861	2017-07-12T00:00:00+03:00	2017-08-20T00:00:00+03:00	4300000.0	2	False	3	False	62.0	7.0	44.0		0.0	1	2	Россия, Санкт-Петербург, улица Новосёлов, 29	5008622286083649881
8105832106010888705	2017-09-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	8500000.0	7	False	3	False	88.3	10.6	51.0			1	2	Россия, Санкт-Петербург, Богатырский проспект, 52к1	5381016492147288915
434415273769239041	2017-08-03T00:00:00+03:00	2018-01-23T00:00:00+03:00	3720000.0	5	False	2	False	48.0	6.0	30.0		3.0	1	2	Россия, Санкт-Петербург, Софийская улица, 40к3	8524592554782654627
6622842613511021313	2016-08-04T00:00:00+03:00	2018-02-07T00:00:00+03:00	24000.0	8	False	1	False	38.0			50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Тореза, 95	4203209074107983880
4212032	2015-10-14T00:00:00+03:00	2016-04-23T00:00:00+03:00	3300000.0	4	False	1	False	33.0	7.2	17.6		3.0	1	2	Россия, Санкт-Петербург, проспект Энгельса, 147к2	6711366030409584728
5815627889190958592	2017-05-28T00:00:00+03:00	2018-02-07T00:00:00+03:00	4350000.0	11	False	1	False	38.5	11.0				1	2	Россия, Санкт-Петербург, улица Катерников, 7	7714454623885289375
4715261255445318145	2018-03-30T00:00:00+03:00	2018-03-31T00:00:00+03:00	30000.0	13	False	2	False	52.0	10.0		50.0	10.0	2	2	Россия, Санкт-Петербург, Яхтенная улица, 30к2	6033775875199576043
9209190177680408064	2015-12-10T00:00:00+03:00	2018-05-28T00:00:00+03:00	2100000.0	5	False	2	False	46.0	7.5	31.0			1	2	Россия, Ленинградская область, Выборг, Ленинградское шоссе, 34	4582403974694471857
2005651840587422977	2017-04-22T00:00:00+03:00	2017-05-04T00:00:00+03:00	16000.0	2	False	1	False	34.0	10.0	17.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Институтский проспект, 9	8842479255219205884
5614191350077426906	2015-10-16T00:00:00+03:00	2018-02-07T00:00:00+03:00	2515000.0	7	False	0	True	30.3		19.4		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к1	7076615050583066162
8478390562629054460	2016-11-12T00:00:00+03:00	2017-02-07T00:00:00+03:00	18000.0	13	False	1	False	34.0	8.0	16.0	100.0	0.0	2	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Арсенальная улица, 7	1966219418622870596
4141677276709467655	2017-12-22T00:00:00+03:00	2018-07-31T00:00:00+03:00	6347183.0	17	False	1	False	46.3	14.2	20.2			1	2	Россия, Санкт-Петербург, Заставская улица, 46к2	465752808401383108
2901246858983003393	2017-11-10T00:00:00+03:00	2018-01-23T00:00:00+03:00	2600000.0	15	True	0	False	24.5		18.5		2.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 69	756291893985037349
4553607678991931648	2018-08-09T00:00:00+03:00	2018-08-16T00:00:00+03:00	25000.0	5	False	1	False	37.0	9.0	16.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Большеохтинский проспект, 6	5155817039790692097
4714682044376143360	2016-03-15T00:00:00+03:00	2018-06-22T00:00:00+03:00	6200000.0	4	True	4	False	73.6		54.3		3.0	1	2	Россия, Санкт-Петербург, улица Турку, 9к4	442081277675679581
6276742484650339917	2017-09-13T00:00:00+03:00	2017-10-03T00:00:00+03:00	29000.0	3	False	1	False	42.0	10.0	23.0		0.0	2	2	Россия, Санкт-Петербург, улица Латышских Стрелков, 15к2	6541416875240913455
5194173208721649481	2016-12-31T00:00:00+03:00	2016-12-31T00:00:00+03:00	23000.0	5	False	2	False	44.0	7.0	30.0		0.0	2	2	Россия, Санкт-Петербург, улица Руставели, 34к1	8058811039867124978
1896730477973413960	2017-05-31T00:00:00+03:00	2017-05-31T00:00:00+03:00	35000.0	2	False	3	False	55.0		48.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Шуваловский проспект, 37к1	72812864710407217
7657748926728671233	2018-04-13T00:00:00+03:00	2018-05-12T00:00:00+03:00	18000.0	13	False	1	False	24.3					2	2	Россия, Санкт-Петербург, улица Крыленко, 1к1с1	5915003919436159236
261199827563657579	2015-03-24T00:00:00+03:00	2018-04-28T00:00:00+03:00	5100000.0	14	False	1	False	41.0		19.34		0.0	1	2	Россия, Санкт-Петербург, Туристская улица, 22	2650778685573351392
2338353564685616384	2016-11-16T00:00:00+03:00	2016-12-01T00:00:00+03:00	23000.0	14	False	2	False	62.0			80.0	0.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 15	9093678352341548617
3375339907743139605	2017-02-25T00:00:00+03:00	2017-02-26T00:00:00+03:00	22000.0	17	False	1	False	35.0			100.0	0.0	2	2	Россия, Санкт-Петербург, Лыжный переулок, 8к1	3174938286544507217
4383986385994642945	2016-08-15T00:00:00+03:00	2017-05-28T00:00:00+03:00	11900000.0	6	False	3	False	109.3	11.9	67.8		3.0	1	2	Россия, Санкт-Петербург, Выборгское шоссе, 27к3	848931414102842474
5565310413829704936	2018-05-14T00:00:00+03:00	2018-07-03T00:00:00+03:00	35000.0	7	False	4	False	116.0			100.0		2	2	Россия, Санкт-Петербург, Ленинский проспект, 51	2190208629105094048
3376106657815376953	2016-12-24T00:00:00+03:00	2017-05-24T00:00:00+03:00	50000.0	13	False	2	False	70.0	15.0	33.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 23к2	6532707473578054585
5352600	2016-02-09T00:00:00+03:00	2016-02-13T00:00:00+03:00	2800000.0	1	False	2	False	45.7	6.4	28.9		0.0	1	2	Россия, Санкт-Петербург, проспект Металлистов, 87	3140399340120322901
2581639212669442561	2018-05-12T00:00:00+03:00	2018-05-19T00:00:00+03:00	19000.0	15	False	1	False	43.0			0.0	11.0	2	2	Россия, Санкт-Петербург, улица Доблести, 28к1	6118524197122628915
9174606537144053903	2017-01-25T00:00:00+03:00	2017-05-11T00:00:00+03:00	6500000.0	9	False	3	False	71.3	8.6	47.2		0.0	1	2	Россия, Санкт-Петербург, улица Маршала Казакова, 38к1	5809952634094016510
4003129375637667585	2017-11-10T00:00:00+03:00	2017-12-12T00:00:00+03:00	5300000.0	4	False	2	False	57.0	9.0	32.0		7.0	1	2	Россия, Санкт-Петербург, Пушкин, Гусарская улица, 8к5	6474847255940216507
233829746157669950	2016-08-16T00:00:00+03:00	2016-10-16T00:00:00+03:00	5750000.0	12	False	2	False	55.0	9.0	32.0		0.0	1	2	Россия, Санкт-Петербург, Гражданский проспект, 118к1	8731613686795720815
7569531827548028501	2016-01-25T00:00:00+03:00	2016-12-07T00:00:00+03:00	3160000.0	8	False	1	False	33.0	7.0	18.0		11.0	1	2	Россия, Санкт-Петербург, Индустриальный проспект, 36	8547789847925605490
3375339908658412369	2015-10-19T00:00:00+03:00	2017-02-22T00:00:00+03:00	25000.0	5	False	1	False	43.0	14.0	17.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Ленсовета, 34к3	8047169421659665863
8374807208204652218	2016-12-16T00:00:00+03:00	2017-02-20T00:00:00+03:00	40000.0	13	False	1	False	41.0	18.0	11.0		0.0	2	2	Россия, Санкт-Петербург, проспект Науки, 17к2	1167807152917859122
4178665	2015-10-08T00:00:00+03:00	2016-05-05T00:00:00+03:00	2100000.0	15	False	1	True	23.75		17.89		3.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок Мурино, Токсовское шоссе, 21	1969667349913994465
8309621994185133923	2016-08-22T00:00:00+03:00	2018-02-07T00:00:00+03:00	6400000.0	5	False	2	False	57.8	10.7	33.3		0.0	1	2	Россия, Санкт-Петербург, улица Димитрова, 41к1	4460556686433396064
5177752565079591961	2018-08-10T00:00:00+03:00	2018-08-20T00:00:00+03:00	4898000.0	1	False	3	False	56.5	10.0	24.5			1	2	Россия, Санкт-Петербург, Большой проспект Петроградской стороны, 62	7955965937352639029
8010175056158081281	2017-08-02T00:00:00+03:00	2017-08-22T00:00:00+03:00	10000.0	3	False	2	False	44.0	7.5	27.0	80.0	3.0	2	2	Россия, Ленинградская область, Гатчинский район, посёлок городского типа Сиверский, Красная улица, 31	1814143704419344545
5083885589382801920	2016-09-18T00:00:00+03:00	2016-10-02T00:00:00+03:00	30000.0	5	False	2	False	80.0				1.0	2	2	Россия, Санкт-Петербург, Богатырский проспект, 55к1	5381016492147291798
7920999662185164288	2017-10-13T00:00:00+03:00	2018-02-08T00:00:00+03:00	6000000.0	4	False	2	False	60.0	11.0	34.0		10.0	1	2	Россия, Санкт-Петербург, Шуваловский проспект, 51к1	72812864710461033
6855340742026411008	2017-09-27T00:00:00+03:00	2018-01-13T00:00:00+03:00	1245000.0	3	False	1	False	37.0	8.5	20.0		3.0	1	2	Россия, Ленинградская область, Всеволожский район, Куйвозовское сельское поселение, поселок Лесное, 18	14540564946657403
2554639205145959713	2017-11-20T00:00:00+03:00	2018-06-10T00:00:00+03:00	8975000.0	4	False	3	False	83.0	11.0	51.0			1	2	Россия, Санкт-Петербург, Большая Зеленина улица, 44/6	2921446316931815666
180937727289489598	2017-03-16T00:00:00+03:00	2017-06-09T00:00:00+03:00	3250000.0	3	False	1	False	30.0	6.5	16.5		0.0	1	2	Россия, Санкт-Петербург, улица Помяловского, 5	7574557097469070584
3849364	2015-09-05T00:00:00+03:00	2016-03-01T00:00:00+03:00	20000.0	3	False	4	False	107.0	11.0	70.0	100.0	2.0	2	2	Россия, Санкт-Петербург, Сестрорецк, улица Александра Паншина, 20	5587301828019126141
5752628187410099968	2018-06-21T00:00:00+03:00	2018-06-28T00:00:00+03:00	3200000.0	1	False	1	False	28.0				7.0	1	2	Россия, Санкт-Петербург, Гражданский проспект, 23к1	8612452603829919562
4969917	2015-12-26T00:00:00+03:00	2017-03-12T00:00:00+03:00	5557000.0	12	False	2	False	64.0	13.4	62.2		3.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 57к2	1861668167106535262
4595251558751951361	2018-04-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	4450000.0	3	False	2	False	44.2	6.0	27.27		8.0	1	2	Россия, Санкт-Петербург, Октябрьская набережная, 70к1	6392621326410498086
4434688070680081920	2015-02-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	4600000.0	6	False	1	False	43.3	10.5	21.5		10.0	1	2	Россия, Санкт-Петербург, улица Латышских Стрелков, 17к1	6541416875240915376
733315900704943873	2016-09-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	3500000.0	1	False	2	False	45.9	6.2	30.7			1	2	Россия, Санкт-Петербург, Гранитная улица, 48	2801196540137821238
3680933751214345729	2018-08-02T00:00:00+03:00	2018-08-20T00:00:00+03:00	2475000.0	11	False	1	False	41.3	10.4	18.5			1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Первого Мая, 107к1	8685649315768240630
3375339908632467197	2015-03-23T00:00:00+03:00	2017-03-01T00:00:00+03:00	20000.0	5	False	1	False	43.0	11.0	17.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Хасанская улица, 10	3502180640473127144
1152168300837118720	2018-07-03T00:00:00+03:00	2018-08-02T00:00:00+03:00	22000.0	18	False	2	False	58.0			50.0		2	2	Россия, Санкт-Петербург, Русановская улица, 19к1	6563554046625816164
4015823869440401152	2016-05-11T00:00:00+03:00	2016-06-25T00:00:00+03:00	3400000.0	4	False	2	False	47.5	6.3	45.5		8.0	1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, микрорайон Черная Речка, 20	6798338878114182339
764923944302700032	2018-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	2750000.0	15	False	0	True	28.8		18.5			1	2	Россия, Санкт-Петербург, Василеостровский район, муниципальный округ Морской, жилой комплекс Я - Романтик	8608551010098585444
2554639205167912894	2017-04-01T00:00:00+03:00	2018-06-22T00:00:00+03:00	4830000.0	24	False	1	False	39.5	10.4	20.0			1	2	Россия, Санкт-Петербург, Витебский проспект, 101к4	6902699219716580584
8209424196065347840	2016-04-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	6800000.0	2	False	3	False	75.0	10.0	44.5		2.0	1	2	Россия, Санкт-Петербург, Пулковское шоссе, 9к4	2759449824105072457
6279286686128563242	2017-10-27T00:00:00+03:00	2018-06-20T00:00:00+03:00	6817902.0	8	False	1	False	45.1	13.7	20.0			1	2	Россия, Санкт-Петербург, Заставская улица, 44	1036064960636747522
7332234253171435265	2018-03-02T00:00:00+03:00	2018-08-11T00:00:00+03:00	3810000.0	14	False	1	False	41.1	11.4	16.5			1	2	Россия, Санкт-Петербург, улица Крыленко, 1к1с2	5915003919436159235
4842857800062692242	2016-05-19T00:00:00+03:00	2018-04-04T00:00:00+03:00	4050000.0	14	False	1	False	39.0	11.0	20.0		0.0	1	2	Россия, Санкт-Петербург, Брюсовская улица, 6к3	1119162488237835091
6301466145041046654	2014-12-12T00:00:00+03:00	2017-04-22T00:00:00+03:00	5670000.0	1	False	3	False	81.0	14.5	44.0		0.0	1	2	Россия, Санкт-Петербург, Петергоф, Ропшинское шоссе, 3к2	5316955799036440746
3096143142310054912	2018-06-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	27000.0	2	False	2	False	55.0	9.0	33.0	100.0		2	2	Россия, Санкт-Петербург, проспект Энгельса, 63к2	5734066926021948023
5780836012262505985	2016-06-08T00:00:00+03:00	2018-05-21T00:00:00+03:00	4200000.0	4	False	2	False	45.0	6.0	27.5		11.0	1	2	Россия, Санкт-Петербург, улица Турку, 4	4146658481996814558
5614191350105342812	2017-04-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	2850000.0	9	False	0	True	24.24		17.56		6.0	1	2	Россия, Санкт-Петербург, Комендантский проспект, 2	183357046971016825
8256452765935640319	2018-04-12T00:00:00+03:00	2018-04-12T00:00:00+03:00	60000.0	3	False	2	False	75.0	16.0	40.0	50.0		2	2	Россия, Санкт-Петербург, набережная Макарова, 20	7281748491900358134
5283730787008434286	2017-05-16T00:00:00+03:00	2017-07-10T00:00:00+03:00	6994172.0	18	False	3	False	78.41	16.25	40.24		6.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 12ВС	1696402849480460195
5416751	2016-02-17T00:00:00+03:00	2016-10-30T00:00:00+03:00	8600000.0	6	False	3	False	80.0	11.5	49.0		0.0	1	2	Россия, Санкт-Петербург, Шуваловский проспект, 59	3915778333165492294
6184707344335732528	2016-12-19T00:00:00+03:00	2017-01-31T00:00:00+03:00	8100000.0	8	False	2	False	70.0	15.0	37.0		0.0	1	2	Россия, Санкт-Петербург, Лыжный переулок, 3	8788172578015015787
4842857799866071606	2018-04-06T00:00:00+03:00	2018-05-31T00:00:00+03:00	13000.0	8	False	1	False	44.0	13.0	14.0			2	2	Россия, Санкт-Петербург, территория Усть-Славянка, Советский проспект, 41к1	7446714165847897523
6676562017459454977	2017-02-03T00:00:00+03:00	2017-03-14T00:00:00+03:00	5900000.0	7	False	2	False	56.01	8.97	34.63		8.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 9к2	5300783671416267938
4800006130697413376	2016-09-22T00:00:00+03:00	2018-08-18T00:00:00+03:00	10990000.0	12	False	3	False	102.3	22.1	52.9		2.0	1	2	Россия, Санкт-Петербург, улица Адмирала Коновалова, 2-4	4029914300406433428
7569533561529904543	2016-02-09T00:00:00+03:00	2017-10-24T00:00:00+03:00	2600000.0	12	False	0	True	23.2				2.0	1	2	Россия, Санкт-Петербург, улица Крыленко, 1к1с2	5915003919436159235
1111217348884806912	2017-11-20T00:00:00+03:00	2018-03-21T00:00:00+03:00	1200000.0	2	False	0	True	21.0		16.0		2.0	1	2	Россия, Ленинградская область, Тосненский район, Никольское, Первомайская улица, 17к2	5017006852290076340
5152290411960523672	2018-01-17T00:00:00+03:00	2018-08-17T00:00:00+03:00	10000000.0	13	False	3	False	105.1	17.5	49.9			1	2	Россия, Санкт-Петербург, проспект Королёва, 43к1	7373491244948411122
7072692345152898049	2017-10-14T00:00:00+03:00	2017-10-21T00:00:00+03:00	25000.0	2	False	2	False	60.0				3.0	2	2	Россия, Санкт-Петербург, Ленинский проспект, 134	5890508792580294706
5141797489724310585	2017-03-22T00:00:00+03:00	2017-04-15T00:00:00+03:00	16500.0	4	False	2	False	43.0	6.0	29.0		0.0	2	2	Россия, Санкт-Петербург, Ярославский проспект, 81	8570827400048392412
8654028892577738752	2017-10-01T00:00:00+03:00	2018-06-04T00:00:00+03:00	5600000.0	10	False	1	False	44.0	10.0	21.0			1	2	Россия, Санкт-Петербург, Коломяжский проспект, 26	8657236910365536820
5283730786985167482	2018-03-21T00:00:00+03:00	2018-05-09T00:00:00+03:00	4028370.0	10	False	2	False	57.14	11.64	28.11		4.0	1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 5	7554821946105816662
1949359606272403201	2016-08-27T00:00:00+03:00	2018-06-03T00:00:00+03:00	4990000.0	2	False	2	False	51.4	8.8	30.0			1	2	Россия, Санкт-Петербург, Пушкин, Красносельское шоссе, 10к2	2245491968633813174
1751296408531355393	2018-02-26T00:00:00+03:00	2018-03-05T00:00:00+03:00	20000.0	16	False	1	False	32.0	8.0	17.0	45.0	11.0	2	2	Россия, Санкт-Петербург, проспект Луначарского, 78к5А	9192400093772973026
8577513715653323521	2016-08-13T00:00:00+03:00	2018-07-27T00:00:00+03:00	3950000.0	17	False	1	False	38.0	9.1	16.5		10.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 55к2	1861668167106533340
7340091001892443700	2016-03-26T00:00:00+03:00	2018-02-11T00:00:00+03:00	3290000.0	2	False	1	False	29.0	7.0	15.0	100.0		1	2	Россия, Санкт-Петербург, проспект Славы, 19к1	1171360093741497300
3367195771329291499	2016-03-15T00:00:00+03:00	2016-06-08T00:00:00+03:00	3550000.0	13	False	1	False	42.0	12.0	18.0		0.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица	1286013889959215134
5148720453691406081	2017-09-13T00:00:00+03:00	2017-12-13T00:00:00+03:00	2700000.0	4	False	3	False	82.7	10.2	46.2		3.0	1	2	Россия, Ленинградская область, Гатчинский район, посёлок Новый Свет, 37А	2210620509712605787
3375339907055238410	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	24000.0	10	False	2	False	50.0	9.0	34.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Кузнецова, 12к2	2929603598081705285
3672435940247711636	2018-08-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	2	False	1	False	32.0	7.0	18.0	50.0		2	2	Россия, Санкт-Петербург, улица Шевченко, 19	705611718937030608
8025371211598983681	2018-03-20T00:00:00+03:00	2018-04-02T00:00:00+03:00	27000.0	17	False	1	False	40.0	10.0	18.0	0.0	10.0	2	2	Россия, Санкт-Петербург, улица Димитрова, 3к1	7879620311118016062
266122313533832449	2018-04-10T00:00:00+03:00	2018-08-02T00:00:00+03:00	2500000.0	13	False	0	True	26.66					1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, Пражская улица, 9	8751836407452317974
3376106656726729401	2017-05-31T00:00:00+03:00	2017-06-01T00:00:00+03:00	33000.0	7	False	1	False	52.0	14.0	22.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Новосмоленская набережная, 2	9056313929674435169
5153034022899370989	2017-08-03T00:00:00+03:00	2018-06-26T00:00:00+03:00	9176000.0	2	False	4	False	85.0	5.0	64.0			1	2	Россия, Санкт-Петербург, улица Черкасова, 14	2650683360230944660
2554639205172797684	2018-08-10T00:00:00+03:00	2018-08-20T00:00:00+03:00	2600000.0	5	False	1	False	30.1	6.0	18.0			1	2	Россия, Ленинградская область, Гатчина, улица Крупской, 2	1120485879723676244
5105183791102328320	2014-11-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	4600000.0	6	False	2	False	55.0	9.0	31.0			1	2	Россия, Санкт-Петербург, Софийская улица, 46к2	8524592554782660392
848127635839600385	2016-03-16T00:00:00+03:00	2016-03-25T00:00:00+03:00	35000.0	5	False	4	False	95.0	10.0	71.0	50.0	7.0	2	2	Россия, Санкт-Петербург, Ивановская улица, 8	8996111121266028137
7119559868808273598	2015-03-11T00:00:00+03:00	2016-02-20T00:00:00+03:00	3999000.0	1	False	1	False	42.0	10.0	22.0		0.0	1	2	Россия, Санкт-Петербург, Счастливая улица, 12	3671622575187218424
1627860481431672065	2017-06-13T00:00:00+03:00	2018-02-07T00:00:00+03:00	3875000.0	14	False	1	False	34.0	10.0	15.0		3.0	1	2	Россия, Санкт-Петербург, улица Доблести, 7к2	6348247116570436831
5153034022899341014	2016-08-15T00:00:00+03:00	2018-02-06T00:00:00+03:00	8800000.0	14	False	3	False	83.0	11.5	54.0		0.0	1	2	Россия, Санкт-Петербург, проспект Солидарности, 21к2	1522978311754123333
5153850351443071292	2018-07-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	5750000.0	12	False	3	False	64.0	10.2	37.5			1	2	Россия, Санкт-Петербург, улица Доблести, 26к2	6118524197122630836
4842857800065530134	2016-07-21T00:00:00+03:00	2016-08-01T00:00:00+03:00	14800000.0	2	False	3	False	100.0	12.0	65.0		0.0	1	2	Россия, Санкт-Петербург, Гагаринская улица, 28	622550191830777609
